Fiscal Year,Region,Gender,Race/Ethnicity,Age Group,Children in Adoption Placements
2016,1-Lubbock,Male,Anglo,Six to Twelve Years Old,25
2016,1-Lubbock,Male,Anglo,Thirteen to Seventeen Years Old,7
2016,1-Lubbock,Male,Hispanic,Birth to Five Years Old,73
2016,1-Lubbock,Male,Hispanic,Six to Twelve Years Old,56
2016,1-Lubbock,Male,Hispanic,Thirteen to Seventeen Years Old,6
2016,1-Lubbock,Male,Other,Birth to Five Years Old,7
2016,1-Lubbock,Male,Other,Six to Twelve Years Old,4
2016,1-Lubbock,Male,Other,Thirteen to Seventeen Years Old,3
2016,1-Lubbock,Male,Unknown,Birth to Five Years Old,1
2016,1-Lubbock,Male,Unknown,Six to Twelve Years Old,1
2016,2-Abilene,Female,African American,Birth to Five Years Old,3
2016,2-Abilene,Female,Anglo,Birth to Five Years Old,15
2016,2-Abilene,Female,Anglo,Six to Twelve Years Old,8
2016,2-Abilene,Female,Anglo,Thirteen to Seventeen Years Old,4
2016,2-Abilene,Female,Anglo,,1
2016,2-Abilene,Female,Hispanic,Birth to Five Years Old,12
2016,2-Abilene,Female,Hispanic,Six to Twelve Years Old,8
2016,2-Abilene,Female,Other,Birth to Five Years Old,4
2016,2-Abilene,Female,Other,Six to Twelve Years Old,1
2016,2-Abilene,Male,African American,Birth to Five Years Old,3
2016,2-Abilene,Male,Anglo,Birth to Five Years Old,18
2016,2-Abilene,Male,Anglo,Six to Twelve Years Old,11
2016,2-Abilene,Male,Anglo,Thirteen to Seventeen Years Old,2
2016,2-Abilene,Male,Hispanic,Birth to Five Years Old,17
2016,2-Abilene,Male,Hispanic,Six to Twelve Years Old,6
2016,2-Abilene,Male,Other,Birth to Five Years Old,2
2016,2-Abilene,Male,Other,Six to Twelve Years Old,1
2016,2-Abilene,Male,Other,Thirteen to Seventeen Years Old,1
2016,3-Arlington,Female,African American,Birth to Five Years Old,68
2016,3-Arlington,Female,African American,Six to Twelve Years Old,31
2016,3-Arlington,Female,African American,Thirteen to Seventeen Years Old,10
2016,3-Arlington,Female,Anglo,Birth to Five Years Old,116
2016,3-Arlington,Female,Anglo,Six to Twelve Years Old,72
2016,3-Arlington,Female,Anglo,Thirteen to Seventeen Years Old,30
2016,3-Arlington,Female,Anglo,,1
2016,3-Arlington,Female,Asian,Birth to Five Years Old,1
2016,3-Arlington,Female,Asian,Six to Twelve Years Old,2
2016,3-Arlington,Female,Asian,Thirteen to Seventeen Years Old,2
2016,3-Arlington,Female,Hispanic,Birth to Five Years Old,79
2016,3-Arlington,Female,Hispanic,Six to Twelve Years Old,55
2016,3-Arlington,Female,Hispanic,Thirteen to Seventeen Years Old,11
2016,3-Arlington,Female,Other,Birth to Five Years Old,18
2016,3-Arlington,Female,Other,Six to Twelve Years Old,13
2016,3-Arlington,Female,Other,Thirteen to Seventeen Years Old,4
2016,3-Arlington,Female,Unknown,Birth to Five Years Old,7
2016,3-Arlington,Male,African American,Birth to Five Years Old,74
2016,3-Arlington,Male,African American,Six to Twelve Years Old,22
2016,3-Arlington,Male,African American,Thirteen to Seventeen Years Old,8
2016,3-Arlington,Male,Anglo,Birth to Five Years Old,144
2016,3-Arlington,Male,Anglo,Six to Twelve Years Old,92
2016,3-Arlington,Male,Anglo,Thirteen to Seventeen Years Old,22
2016,3-Arlington,Male,Asian,Birth to Five Years Old,2
2016,3-Arlington,Male,Asian,Thirteen to Seventeen Years Old,1
2016,3-Arlington,Male,Hispanic,Birth to Five Years Old,82
2016,3-Arlington,Male,Hispanic,Six to Twelve Years Old,43
2016,3-Arlington,Male,Hispanic,Thirteen to Seventeen Years Old,15
2016,3-Arlington,Male,Native American,Six to Twelve Years Old,1
2016,3-Arlington,Male,Other,Birth to Five Years Old,15
2016,3-Arlington,Male,Other,Six to Twelve Years Old,11
2016,3-Arlington,Male,Other,Thirteen to Seventeen Years Old,1
2016,3-Arlington,Male,Unknown,Birth to Five Years Old,5
2016,3-Arlington,Male,Unknown,Six to Twelve Years Old,1
2016,4-Tyler,Female,African American,Birth to Five Years Old,7
2016,4-Tyler,Female,African American,Six to Twelve Years Old,2
2016,4-Tyler,Female,African American,Thirteen to Seventeen Years Old,1
2016,4-Tyler,Female,Anglo,Birth to Five Years Old,63
2016,4-Tyler,Female,Anglo,Six to Twelve Years Old,31
2016,4-Tyler,Female,Anglo,Thirteen to Seventeen Years Old,4
2016,4-Tyler,Female,Hispanic,Birth to Five Years Old,14
2016,4-Tyler,Female,Hispanic,Six to Twelve Years Old,10
2016,4-Tyler,Female,Hispanic,Thirteen to Seventeen Years Old,3
2016,4-Tyler,Female,Other,Birth to Five Years Old,14
2016,4-Tyler,Female,Other,Six to Twelve Years Old,4
2016,4-Tyler,Female,Other,Thirteen to Seventeen Years Old,1
2016,4-Tyler,Female,Unknown,Birth to Five Years Old,2
2016,4-Tyler,Male,African American,Birth to Five Years Old,17
2016,4-Tyler,Male,African American,Six to Twelve Years Old,2
2016,4-Tyler,Male,Anglo,Birth to Five Years Old,90
2016,4-Tyler,Male,Anglo,Six to Twelve Years Old,38
2016,4-Tyler,Male,Anglo,Thirteen to Seventeen Years Old,3
2016,4-Tyler,Male,Hispanic,Birth to Five Years Old,8
2016,4-Tyler,Male,Hispanic,Six to Twelve Years Old,8
2016,4-Tyler,Male,Other,Birth to Five Years Old,12
2016,4-Tyler,Male,Other,Six to Twelve Years Old,9
2016,4-Tyler,Male,Unknown,Birth to Five Years Old,4
2016,5-Beaumont,Female,African American,Birth to Five Years Old,13
2016,5-Beaumont,Female,African American,Six to Twelve Years Old,12
2016,5-Beaumont,Female,African American,Thirteen to Seventeen Years Old,2
2016,5-Beaumont,Female,Anglo,Birth to Five Years Old,31
2016,5-Beaumont,Female,Anglo,Six to Twelve Years Old,15
2016,5-Beaumont,Female,Anglo,Thirteen to Seventeen Years Old,4
2016,5-Beaumont,Female,Hispanic,Birth to Five Years Old,5
2016,5-Beaumont,Female,Hispanic,Six to Twelve Years Old,5
2016,5-Beaumont,Female,Hispanic,Thirteen to Seventeen Years Old,1
2016,5-Beaumont,Female,Other,Birth to Five Years Old,4
2016,5-Beaumont,Female,Other,Six to Twelve Years Old,1
2016,5-Beaumont,Female,Unknown,Birth to Five Years Old,1
2016,5-Beaumont,Male,African American,Birth to Five Years Old,18
2016,5-Beaumont,Male,African American,Six to Twelve Years Old,3
2016,5-Beaumont,Male,African American,Thirteen to Seventeen Years Old,2
2016,5-Beaumont,Male,Anglo,Birth to Five Years Old,34
2016,5-Beaumont,Male,Anglo,Six to Twelve Years Old,15
2016,5-Beaumont,Male,Anglo,Thirteen to Seventeen Years Old,4
2016,5-Beaumont,Male,Hispanic,Birth to Five Years Old,4
2016,5-Beaumont,Male,Hispanic,Six to Twelve Years Old,2
2016,5-Beaumont,Male,Other,Birth to Five Years Old,3
2016,5-Beaumont,Male,Other,Six to Twelve Years Old,1
2016,5-Beaumont,Male,Unknown,Birth to Five Years Old,1
2016,6-Houston,Female,African American,Birth to Five Years Old,104
2016,6-Houston,Female,African American,Six to Twelve Years Old,55
2016,6-Houston,Female,African American,Thirteen to Seventeen Years Old,22
2016,6-Houston,Female,Anglo,Birth to Five Years Old,73
2016,6-Houston,Female,Anglo,Six to Twelve Years Old,41
2016,6-Houston,Female,Anglo,Thirteen to Seventeen Years Old,10
2016,6-Houston,Female,Hispanic,Birth to Five Years Old,84
2016,6-Houston,Female,Hispanic,Six to Twelve Years Old,46
2016,6-Houston,Female,Hispanic,Thirteen to Seventeen Years Old,12
2016,6-Houston,Female,Other,Birth to Five Years Old,24
2016,6-Houston,Female,Other,Six to Twelve Years Old,3
2016,6-Houston,Female,Other,Thirteen to Seventeen Years Old,1
2016,6-Houston,Female,Unknown,Birth to Five Years Old,2
2016,6-Houston,Female,Unknown,Six to Twelve Years Old,1
2016,6-Houston,Male,African American,Birth to Five Years Old,105
2016,6-Houston,Male,African American,Six to Twelve Years Old,61
2016,6-Houston,Male,African American,Thirteen to Seventeen Years Old,19
2016,6-Houston,Male,Anglo,Birth to Five Years Old,57
2016,6-Houston,Male,Anglo,Six to Twelve Years Old,53
2016,6-Houston,Male,Anglo,Thirteen to Seventeen Years Old,10
2016,6-Houston,Male,Hispanic,Birth to Five Years Old,77
2016,6-Houston,Male,Hispanic,Six to Twelve Years Old,41
2016,6-Houston,Male,Hispanic,Thirteen to Seventeen Years Old,13
2016,6-Houston,Male,Native American,Birth to Five Years Old,1
2016,6-Houston,Male,Other,Birth to Five Years Old,23
2016,6-Houston,Male,Other,Six to Twelve Years Old,10
2016,6-Houston,Male,Other,Thirteen to Seventeen Years Old,2
2016,6-Houston,Male,Unknown,Birth to Five Years Old,4
2016,7-Austin,Female,African American,Birth to Five Years Old,41
2016,7-Austin,Female,African American,Six to Twelve Years Old,28
2016,7-Austin,Female,African American,Thirteen to Seventeen Years Old,4
2016,7-Austin,Female,African American,,1
2016,7-Austin,Female,Anglo,Birth to Five Years Old,66
2016,7-Austin,Female,Anglo,Six to Twelve Years Old,61
2016,7-Austin,Female,Anglo,Thirteen to Seventeen Years Old,21
2016,7-Austin,Female,Asian,Birth to Five Years Old,1
2016,7-Austin,Female,Asian,Thirteen to Seventeen Years Old,2
2016,7-Austin,Female,Hispanic,Birth to Five Years Old,103
2016,7-Austin,Female,Hispanic,Six to Twelve Years Old,41
2016,7-Austin,Female,Hispanic,Thirteen to Seventeen Years Old,6
2016,7-Austin,Female,Hispanic,,1
2016,7-Austin,Female,Other,Birth to Five Years Old,27
2016,7-Austin,Female,Other,Six to Twelve Years Old,7
2016,7-Austin,Female,Other,Thirteen to Seventeen Years Old,1
2016,7-Austin,Female,Unknown,Birth to Five Years Old,2
2016,7-Austin,Male,African American,Birth to Five Years Old,30
2016,7-Austin,Male,African American,Six to Twelve Years Old,25
2016,7-Austin,Male,African American,Thirteen to Seventeen Years Old,4
2016,7-Austin,Male,Anglo,Birth to Five Years Old,75
2016,7-Austin,Male,Anglo,Six to Twelve Years Old,53
2016,7-Austin,Male,Anglo,Thirteen to Seventeen Years Old,11
2016,7-Austin,Male,Asian,Six to Twelve Years Old,2
2016,7-Austin,Male,Hispanic,Birth to Five Years Old,110
2016,7-Austin,Male,Hispanic,Six to Twelve Years Old,58
2016,7-Austin,Male,Hispanic,Thirteen to Seventeen Years Old,11
2016,7-Austin,Male,Native American,Thirteen to Seventeen Years Old,1
2016,7-Austin,Male,Other,Birth to Five Years Old,25
2016,7-Austin,Male,Other,Six to Twelve Years Old,15
2016,7-Austin,Male,Other,Thirteen to Seventeen Years Old,1
2016,7-Austin,Male,Unknown,Birth to Five Years Old,1
2016,7-Austin,Male,Unknown,Six to Twelve Years Old,1
2016,8-San Antonio,Female,African American,Birth to Five Years Old,22
2016,8-San Antonio,Female,African American,Six to Twelve Years Old,7
2016,8-San Antonio,Female,African American,Thirteen to Seventeen Years Old,1
2016,8-San Antonio,Female,Anglo,Birth to Five Years Old,44
2016,8-San Antonio,Female,Anglo,Six to Twelve Years Old,21
2016,8-San Antonio,Female,Anglo,Thirteen to Seventeen Years Old,9
2016,8-San Antonio,Female,Anglo,,1
2016,8-San Antonio,Female,Hispanic,Birth to Five Years Old,251
2016,8-San Antonio,Female,Hispanic,Six to Twelve Years Old,161
2016,8-San Antonio,Female,Hispanic,Thirteen to Seventeen Years Old,39
2016,8-San Antonio,Female,Hispanic,,1
2016,8-San Antonio,Female,Other,Birth to Five Years Old,3
2016,8-San Antonio,Female,Other,Six to Twelve Years Old,4
2016,8-San Antonio,Female,Unknown,Birth to Five Years Old,3
2016,8-San Antonio,Female,Unknown,Six to Twelve Years Old,1
2016,8-San Antonio,Male,African American,Birth to Five Years Old,18
2016,8-San Antonio,Male,African American,Six to Twelve Years Old,14
2016,8-San Antonio,Male,African American,Thirteen to Seventeen Years Old,1
2016,8-San Antonio,Male,Anglo,Birth to Five Years Old,50
2016,8-San Antonio,Male,Anglo,Six to Twelve Years Old,37
2016,8-San Antonio,Male,Anglo,Thirteen to Seventeen Years Old,8
2016,8-San Antonio,Male,Hispanic,Birth to Five Years Old,254
2016,8-San Antonio,Male,Hispanic,Six to Twelve Years Old,156
2016,8-San Antonio,Male,Hispanic,Thirteen to Seventeen Years Old,26
2016,8-San Antonio,Male,Hispanic,,4
2016,8-San Antonio,Male,Other,Birth to Five Years Old,5
2016,8-San Antonio,Male,Other,Six to Twelve Years Old,1
2016,8-San Antonio,Male,Other,Thirteen to Seventeen Years Old,1
2016,8-San Antonio,Male,Unknown,Birth to Five Years Old,2
2016,8-San Antonio,Male,Unknown,Six to Twelve Years Old,1
2016,9-Midland,Female,African American,Birth to Five Years Old,7
