Fiscal Year,Region,Removal Stage,Gender,Race/Ethnicity,Age,Removals
2019,2-Abilene,Investigation,Male,African American,7,2
2019,2-Abilene,Investigation,Male,African American,8,2
2019,2-Abilene,Investigation,Male,African American,9,1
2019,2-Abilene,Investigation,Male,African American,10,2
2019,2-Abilene,Investigation,Male,African American,12,0
2019,2-Abilene,Investigation,Male,African American,14,1
2019,2-Abilene,Investigation,Male,African American,16,2
2019,2-Abilene,Investigation,Male,Anglo,0,52
2019,2-Abilene,Investigation,Male,Anglo,1,17
2019,2-Abilene,Investigation,Male,Anglo,2,9
2019,2-Abilene,Investigation,Male,Anglo,3,11
2019,2-Abilene,Investigation,Male,Anglo,4,9
2019,2-Abilene,Investigation,Male,Anglo,5,9
2019,2-Abilene,Investigation,Male,Anglo,6,12
2019,2-Abilene,Investigation,Male,Anglo,7,11
2019,2-Abilene,Investigation,Male,Anglo,8,8
2019,2-Abilene,Investigation,Male,Anglo,9,4
2019,2-Abilene,Investigation,Male,Anglo,10,5
2019,2-Abilene,Investigation,Male,Anglo,11,9
2019,2-Abilene,Investigation,Male,Anglo,12,4
2019,2-Abilene,Investigation,Male,Anglo,13,9
2019,2-Abilene,Investigation,Male,Anglo,14,4
2019,2-Abilene,Investigation,Male,Anglo,15,6
2019,2-Abilene,Investigation,Male,Anglo,16,8
2019,2-Abilene,Investigation,Male,Anglo,17,3
2019,2-Abilene,Investigation,Male,Asian,0,1
2019,2-Abilene,Investigation,Male,Asian,5,1
2019,2-Abilene,Investigation,Male,Asian,6,1
2019,2-Abilene,Investigation,Male,Hispanic,0,29
2019,2-Abilene,Investigation,Male,Hispanic,1,6
2019,2-Abilene,Investigation,Male,Hispanic,2,5
2019,2-Abilene,Investigation,Male,Hispanic,3,9
2019,2-Abilene,Investigation,Male,Hispanic,4,9
2019,2-Abilene,Investigation,Male,Hispanic,5,9
2019,2-Abilene,Investigation,Male,Hispanic,6,5
2019,2-Abilene,Investigation,Male,Hispanic,7,4
2019,2-Abilene,Investigation,Male,Hispanic,8,3
2019,2-Abilene,Investigation,Male,Hispanic,9,5
2019,2-Abilene,Investigation,Male,Hispanic,10,4
2019,2-Abilene,Investigation,Male,Hispanic,11,5
2019,2-Abilene,Investigation,Male,Hispanic,12,3
2019,2-Abilene,Investigation,Male,Hispanic,13,4
2019,2-Abilene,Investigation,Male,Hispanic,14,5
2019,2-Abilene,Investigation,Male,Hispanic,15,3
2019,2-Abilene,Investigation,Male,Hispanic,16,2
2019,2-Abilene,Investigation,Male,Other,0,4
2019,2-Abilene,Investigation,Male,Other,1,0
2019,2-Abilene,Investigation,Male,Other,2,1
2019,2-Abilene,Investigation,Male,Other,3,3
2019,2-Abilene,Investigation,Male,Other,4,2
2019,2-Abilene,Investigation,Male,Other,5,1
2019,2-Abilene,Investigation,Male,Other,6,3
2019,2-Abilene,Investigation,Male,Other,8,2
2019,2-Abilene,Investigation,Male,Other,9,1
2019,2-Abilene,Investigation,Male,Other,10,0
2019,2-Abilene,Investigation,Male,Other,11,1
2019,2-Abilene,Investigation,Male,Other,13,3
2019,2-Abilene,Investigation,Male,Other,14,1
2019,3-Arlington,Family Preservation,Female,African American,0,13
2019,3-Arlington,Family Preservation,Female,African American,1,11
2019,3-Arlington,Family Preservation,Female,African American,2,6
2019,3-Arlington,Family Preservation,Female,African American,3,7
2019,3-Arlington,Family Preservation,Female,African American,4,5
2019,3-Arlington,Family Preservation,Female,African American,5,9
2019,3-Arlington,Family Preservation,Female,African American,6,3
2019,3-Arlington,Family Preservation,Female,African American,7,3
2019,3-Arlington,Family Preservation,Female,African American,8,3
2019,3-Arlington,Family Preservation,Female,African American,9,4
2019,3-Arlington,Family Preservation,Female,African American,10,3
2019,3-Arlington,Family Preservation,Female,African American,11,0
2019,3-Arlington,Family Preservation,Female,African American,12,1
2019,3-Arlington,Family Preservation,Female,African American,13,2
2019,3-Arlington,Family Preservation,Female,African American,14,2
2019,3-Arlington,Family Preservation,Female,African American,15,1
2019,3-Arlington,Family Preservation,Female,African American,16,5
2019,3-Arlington,Family Preservation,Female,African American,17,1
2019,3-Arlington,Family Preservation,Female,Anglo,0,16
2019,3-Arlington,Family Preservation,Female,Anglo,1,6
2019,3-Arlington,Family Preservation,Female,Anglo,2,6
2019,3-Arlington,Family Preservation,Female,Anglo,3,4
2019,3-Arlington,Family Preservation,Female,Anglo,4,4
2019,3-Arlington,Family Preservation,Female,Anglo,5,12
2019,3-Arlington,Family Preservation,Female,Anglo,6,7
2019,3-Arlington,Family Preservation,Female,Anglo,7,3
2019,3-Arlington,Family Preservation,Female,Anglo,8,3
2019,3-Arlington,Family Preservation,Female,Anglo,9,2
2019,3-Arlington,Family Preservation,Female,Anglo,10,6
2019,3-Arlington,Family Preservation,Female,Anglo,11,2
2019,3-Arlington,Family Preservation,Female,Anglo,12,3
2019,3-Arlington,Family Preservation,Female,Anglo,13,0
2019,3-Arlington,Family Preservation,Female,Anglo,14,3
2019,3-Arlington,Family Preservation,Female,Anglo,15,4
2019,3-Arlington,Family Preservation,Female,Anglo,16,4
2019,3-Arlington,Family Preservation,Female,Anglo,17,1
2019,3-Arlington,Family Preservation,Female,Asian,1,0
2019,3-Arlington,Family Preservation,Female,Asian,2,1
2019,3-Arlington,Family Preservation,Female,Asian,3,1
2019,3-Arlington,Family Preservation,Female,Asian,4,0
2019,3-Arlington,Family Preservation,Female,Asian,5,1
2019,3-Arlington,Family Preservation,Female,Asian,6,0
2019,3-Arlington,Family Preservation,Female,Asian,7,0
2019,3-Arlington,Family Preservation,Female,Asian,8,1
2019,3-Arlington,Family Preservation,Female,Asian,9,1
2019,3-Arlington,Family Preservation,Female,Asian,11,0
2019,3-Arlington,Family Preservation,Female,Asian,12,0
2019,3-Arlington,Family Preservation,Female,Asian,14,1
2019,3-Arlington,Family Preservation,Female,Asian,15,0
2019,3-Arlington,Family Preservation,Female,Hispanic,0,3
2019,3-Arlington,Family Preservation,Female,Hispanic,1,8
2019,3-Arlington,Family Preservation,Female,Hispanic,2,6
2019,3-Arlington,Family Preservation,Female,Hispanic,3,10
2019,3-Arlington,Family Preservation,Female,Hispanic,4,2
2019,3-Arlington,Family Preservation,Female,Hispanic,5,6
2019,3-Arlington,Family Preservation,Female,Hispanic,6,5
2019,3-Arlington,Family Preservation,Female,Hispanic,7,4
2019,3-Arlington,Family Preservation,Female,Hispanic,8,3
2019,3-Arlington,Family Preservation,Female,Hispanic,9,5
2019,3-Arlington,Family Preservation,Female,Hispanic,10,2
2019,3-Arlington,Family Preservation,Female,Hispanic,11,5
2019,3-Arlington,Family Preservation,Female,Hispanic,12,4
2019,3-Arlington,Family Preservation,Female,Hispanic,13,3
2019,3-Arlington,Family Preservation,Female,Hispanic,14,3
2019,3-Arlington,Family Preservation,Female,Hispanic,15,3
2019,3-Arlington,Family Preservation,Female,Hispanic,16,1
2019,3-Arlington,Family Preservation,Female,Hispanic,17,0
2019,3-Arlington,Family Preservation,Female,Native American,0,0
2019,3-Arlington,Family Preservation,Female,Native American,6,0
2019,3-Arlington,Family Preservation,Female,Other,0,2
2019,3-Arlington,Family Preservation,Female,Other,1,2
2019,3-Arlington,Family Preservation,Female,Other,2,1
2019,3-Arlington,Family Preservation,Female,Other,3,3
2019,3-Arlington,Family Preservation,Female,Other,4,2
2019,3-Arlington,Family Preservation,Female,Other,5,0
2019,3-Arlington,Family Preservation,Female,Other,6,0
2019,3-Arlington,Family Preservation,Female,Other,7,0
2019,3-Arlington,Family Preservation,Female,Other,8,1
2019,3-Arlington,Family Preservation,Female,Other,9,1
2019,3-Arlington,Family Preservation,Female,Other,10,0
2019,3-Arlington,Family Preservation,Female,Other,11,0
2019,3-Arlington,Family Preservation,Female,Other,12,0
2019,3-Arlington,Family Preservation,Female,Other,13,0
2019,3-Arlington,Family Preservation,Female,Other,14,0
2019,3-Arlington,Family Preservation,Female,Other,15,0
2019,3-Arlington,Family Preservation,Female,Other,16,0
2019,3-Arlington,Family Preservation,Male,African American,0,12
2019,3-Arlington,Family Preservation,Male,African American,1,5
2019,3-Arlington,Family Preservation,Male,African American,2,10
2019,3-Arlington,Family Preservation,Male,African American,3,9
2019,3-Arlington,Family Preservation,Male,African American,4,3
2019,3-Arlington,Family Preservation,Male,African American,5,6
2019,3-Arlington,Family Preservation,Male,African American,6,5
2019,3-Arlington,Family Preservation,Male,African American,7,6
2019,3-Arlington,Family Preservation,Male,African American,8,5
2019,3-Arlington,Family Preservation,Male,African American,9,4
2019,3-Arlington,Family Preservation,Male,African American,10,5
2019,3-Arlington,Family Preservation,Male,African American,11,6
2019,3-Arlington,Family Preservation,Male,African American,12,2
2019,3-Arlington,Family Preservation,Male,African American,13,1
2019,3-Arlington,Family Preservation,Male,African American,14,0
2019,3-Arlington,Family Preservation,Male,African American,15,4
2019,3-Arlington,Family Preservation,Male,African American,16,0
2019,3-Arlington,Family Preservation,Male,African American,17,0
2019,3-Arlington,Family Preservation,Male,Anglo,0,19
2019,3-Arlington,Family Preservation,Male,Anglo,1,10
2019,3-Arlington,Family Preservation,Male,Anglo,2,12
2019,3-Arlington,Family Preservation,Male,Anglo,3,7
2019,3-Arlington,Family Preservation,Male,Anglo,4,8
2019,3-Arlington,Family Preservation,Male,Anglo,5,4
2019,3-Arlington,Family Preservation,Male,Anglo,6,2
2019,3-Arlington,Family Preservation,Male,Anglo,7,2
2019,3-Arlington,Family Preservation,Male,Anglo,8,5
2019,3-Arlington,Family Preservation,Male,Anglo,9,4
2019,3-Arlington,Family Preservation,Male,Anglo,10,4
2019,3-Arlington,Family Preservation,Male,Anglo,11,4
2019,3-Arlington,Family Preservation,Male,Anglo,12,5
2019,3-Arlington,Family Preservation,Male,Anglo,13,5
2019,3-Arlington,Family Preservation,Male,Anglo,14,1
2019,3-Arlington,Family Preservation,Male,Anglo,15,2
2019,3-Arlington,Family Preservation,Male,Anglo,16,2
2019,3-Arlington,Family Preservation,Male,Anglo,17,1
2019,3-Arlington,Family Preservation,Male,Asian,0,0
2019,3-Arlington,Family Preservation,Male,Asian,1,0
2019,3-Arlington,Family Preservation,Male,Asian,3,0
2019,3-Arlington,Family Preservation,Male,Asian,4,1
2019,3-Arlington,Family Preservation,Male,Asian,5,0
2019,3-Arlington,Family Preservation,Male,Asian,7,1
2019,3-Arlington,Family Preservation,Male,Asian,9,0
2019,3-Arlington,Family Preservation,Male,Asian,11,0
2019,3-Arlington,Family Preservation,Male,Hispanic,0,14
2019,3-Arlington,Family Preservation,Male,Hispanic,1,6
2019,3-Arlington,Family Preservation,Male,Hispanic,2,6
2019,3-Arlington,Family Preservation,Male,Hispanic,3,10
2019,3-Arlington,Family Preservation,Male,Hispanic,4,7
2019,3-Arlington,Family Preservation,Male,Hispanic,5,7
2019,3-Arlington,Family Preservation,Male,Hispanic,6,2
2019,3-Arlington,Family Preservation,Male,Hispanic,7,4
2019,3-Arlington,Family Preservation,Male,Hispanic,8,7
2019,3-Arlington,Family Preservation,Male,Hispanic,9,2
2019,3-Arlington,Family Preservation,Male,Hispanic,10,5
2019,3-Arlington,Family Preservation,Male,Hispanic,11,4
2019,3-Arlington,Family Preservation,Male,Hispanic,12,5
2019,3-Arlington,Family Preservation,Male,Hispanic,13,1
2019,3-Arlington,Family Preservation,Male,Hispanic,14,0
2019,3-Arlington,Family Preservation,Male,Hispanic,15,4
2019,3-Arlington,Family Preservation,Male,Hispanic,16,1
2019,3-Arlington,Family Preservation,Male,Hispanic,17,1
2019,3-Arlington,Family Preservation,Male,Native American,0,0
2019,3-Arlington,Family Preservation,Male,Native American,1,0
2019,3-Arlington,Family Preservation,Male,Native American,4,0
2019,3-Arlington,Family Preservation,Male,Other,0,3
2019,3-Arlington,Family Preservation,Male,Other,1,3
2019,3-Arlington,Family Preservation,Male,Other,2,7
2019,3-Arlington,Family Preservation,Male,Other,3,0
2019,3-Arlington,Family Preservation,Male,Other,4,3
2019,3-Arlington,Family Preservation,Male,Other,5,0
2019,3-Arlington,Family Preservation,Male,Other,6,0
2019,3-Arlington,Family Preservation,Male,Other,7,1
2019,3-Arlington,Family Preservation,Male,Other,8,1
2019,3-Arlington,Family Preservation,Male,Other,9,1
2019,3-Arlington,Family Preservation,Male,Other,10,0
2019,3-Arlington,Family Preservation,Male,Other,11,1
2019,3-Arlington,Family Preservation,Male,Other,12,0
2019,3-Arlington,Family Preservation,Male,Other,13,0
2019,3-Arlington,Family Preservation,Male,Other,14,0
2019,3-Arlington,Family Preservation,Male,Other,15,0
2019,3-Arlington,Family Preservation,Male,Other,16,0
2019,3-Arlington,Family Preservation,Male,Other,17,0
2019,3-Arlington,Family Preservation,Unknown,Hispanic,4,0
2019,3-Arlington,Investigation,Female,African American,0,101
2019,3-Arlington,Investigation,Female,African American,1,43
2019,3-Arlington,Investigation,Female,African American,2,34
2019,3-Arlington,Investigation,Female,African American,3,34
2019,3-Arlington,Investigation,Female,African American,4,37
2019,3-Arlington,Investigation,Female,African American,5,26
2019,3-Arlington,Investigation,Female,African American,6,38
2019,3-Arlington,Investigation,Female,African American,7,23
2019,3-Arlington,Investigation,Female,African American,8,23
2019,3-Arlington,Investigation,Female,African American,9,28
2019,3-Arlington,Investigation,Female,African American,10,24
2019,3-Arlington,Investigation,Female,African American,11,16
2019,3-Arlington,Investigation,Female,African American,12,20
2019,3-Arlington,Investigation,Female,African American,13,16
2019,3-Arlington,Investigation,Female,African American,14,18
2019,3-Arlington,Investigation,Female,African American,15,22
2019,3-Arlington,Investigation,Female,African American,16,19
2019,3-Arlington,Investigation,Female,African American,17,11
2019,3-Arlington,Investigation,Female,Anglo,0,118
2019,3-Arlington,Investigation,Female,Anglo,1,39
2019,3-Arlington,Investigation,Female,Anglo,2,33
2019,3-Arlington,Investigation,Female,Anglo,3,28
2019,3-Arlington,Investigation,Female,Anglo,4,27
2019,3-Arlington,Investigation,Female,Anglo,5,24
2019,3-Arlington,Investigation,Female,Anglo,6,18
2019,3-Arlington,Investigation,Female,Anglo,7,15
2019,3-Arlington,Investigation,Female,Anglo,8,20
2019,3-Arlington,Investigation,Female,Anglo,9,16
2019,3-Arlington,Investigation,Female,Anglo,10,9
2019,3-Arlington,Investigation,Female,Anglo,11,21
2019,3-Arlington,Investigation,Female,Anglo,12,16
2019,3-Arlington,Investigation,Female,Anglo,13,19
2019,3-Arlington,Investigation,Female,Anglo,14,18
2019,3-Arlington,Investigation,Female,Anglo,15,21
2019,3-Arlington,Investigation,Female,Anglo,16,19
2019,3-Arlington,Investigation,Female,Anglo,17,9
2019,3-Arlington,Investigation,Female,Asian,1,2
2019,3-Arlington,Investigation,Female,Asian,2,0
2019,3-Arlington,Investigation,Female,Asian,3,0
2019,3-Arlington,Investigation,Female,Asian,4,1
2019,3-Arlington,Investigation,Female,Asian,5,0
2019,3-Arlington,Investigation,Female,Asian,6,1
2019,3-Arlington,Investigation,Female,Asian,7,3
2019,3-Arlington,Investigation,Female,Asian,8,0
2019,3-Arlington,Investigation,Female,Asian,9,0
2019,3-Arlington,Investigation,Female,Asian,11,2
2019,3-Arlington,Investigation,Female,Asian,12,1
2019,3-Arlington,Investigation,Female,Asian,14,0
2019,3-Arlington,Investigation,Female,Asian,15,1
2019,3-Arlington,Investigation,Female,Hispanic,0,103
2019,3-Arlington,Investigation,Female,Hispanic,1,44
2019,3-Arlington,Investigation,Female,Hispanic,2,42
2019,3-Arlington,Investigation,Female,Hispanic,3,28
2019,3-Arlington,Investigation,Female,Hispanic,4,23
2019,3-Arlington,Investigation,Female,Hispanic,5,24
2019,3-Arlington,Investigation,Female,Hispanic,6,19
2019,3-Arlington,Investigation,Female,Hispanic,7,12
2019,3-Arlington,Investigation,Female,Hispanic,8,17
2019,3-Arlington,Investigation,Female,Hispanic,9,19
2019,3-Arlington,Investigation,Female,Hispanic,10,15
2019,3-Arlington,Investigation,Female,Hispanic,11,17
2019,3-Arlington,Investigation,Female,Hispanic,12,14
2019,3-Arlington,Investigation,Female,Hispanic,13,12
2019,3-Arlington,Investigation,Female,Hispanic,14,8
2019,3-Arlington,Investigation,Female,Hispanic,15,20
2019,3-Arlington,Investigation,Female,Hispanic,16,19
2019,3-Arlington,Investigation,Female,Hispanic,17,7
2019,3-Arlington,Investigation,Female,Native American,0,1
2019,3-Arlington,Investigation,Female,Native American,6,1
2019,3-Arlington,Investigation,Female,Other,0,24
2019,3-Arlington,Investigation,Female,Other,1,13
2019,3-Arlington,Investigation,Female,Other,2,16
2019,3-Arlington,Investigation,Female,Other,3,7
2019,3-Arlington,Investigation,Female,Other,4,3
2019,3-Arlington,Investigation,Female,Other,5,10
2019,3-Arlington,Investigation,Female,Other,6,3
2019,3-Arlington,Investigation,Female,Other,7,7
2019,3-Arlington,Investigation,Female,Other,8,6
2019,3-Arlington,Investigation,Female,Other,9,6
2019,3-Arlington,Investigation,Female,Other,10,1
2019,3-Arlington,Investigation,Female,Other,11,3
2019,3-Arlington,Investigation,Female,Other,12,1
2019,3-Arlington,Investigation,Female,Other,13,5
2019,3-Arlington,Investigation,Female,Other,14,2
2019,3-Arlington,Investigation,Female,Other,15,5
2019,3-Arlington,Investigation,Female,Other,16,1
2019,3-Arlington,Investigation,Male,African American,0,122
2019,3-Arlington,Investigation,Male,African American,1,58
2019,3-Arlington,Investigation,Male,African American,2,44
2019,3-Arlington,Investigation,Male,African American,3,42
2019,3-Arlington,Investigation,Male,African American,4,34
2019,3-Arlington,Investigation,Male,African American,5,33
2019,3-Arlington,Investigation,Male,African American,6,33
2019,3-Arlington,Investigation,Male,African American,7,21
2019,3-Arlington,Investigation,Male,African American,8,21
2019,3-Arlington,Investigation,Male,African American,9,17
2019,3-Arlington,Investigation,Male,African American,10,18
2019,3-Arlington,Investigation,Male,African American,11,12
2019,3-Arlington,Investigation,Male,African American,12,23
2019,3-Arlington,Investigation,Male,African American,13,23
2019,3-Arlington,Investigation,Male,African American,14,15
2019,3-Arlington,Investigation,Male,African American,15,15
2019,3-Arlington,Investigation,Male,African American,16,22
2019,3-Arlington,Investigation,Male,African American,17,5
2019,3-Arlington,Investigation,Male,Anglo,0,141
2019,3-Arlington,Investigation,Male,Anglo,1,39
2019,3-Arlington,Investigation,Male,Anglo,2,38
2019,3-Arlington,Investigation,Male,Anglo,3,36
2019,3-Arlington,Investigation,Male,Anglo,4,35
2019,3-Arlington,Investigation,Male,Anglo,5,30
2019,3-Arlington,Investigation,Male,Anglo,6,20
2019,3-Arlington,Investigation,Male,Anglo,7,19
2019,3-Arlington,Investigation,Male,Anglo,8,13
2019,3-Arlington,Investigation,Male,Anglo,9,13
2019,3-Arlington,Investigation,Male,Anglo,10,17
2019,3-Arlington,Investigation,Male,Anglo,11,19
2019,3-Arlington,Investigation,Male,Anglo,12,10
2019,3-Arlington,Investigation,Male,Anglo,13,8
2019,3-Arlington,Investigation,Male,Anglo,14,15
2019,3-Arlington,Investigation,Male,Anglo,15,21
2019,3-Arlington,Investigation,Male,Anglo,16,14
2019,3-Arlington,Investigation,Male,Anglo,17,7
2019,3-Arlington,Investigation,Male,Asian,0,3
2019,3-Arlington,Investigation,Male,Asian,1,2
2019,3-Arlington,Investigation,Male,Asian,3,1
2019,3-Arlington,Investigation,Male,Asian,4,1
2019,3-Arlington,Investigation,Male,Asian,5,1
